| DSID |  Sample  | Total events | Sample Lumi [fb-1] | AMIXsec [pb] | BR  | FiltEff | Total higher order xsec [pb] | K-factor | Higher order xsec sample [pb] | 
| 303815 | mc15_13TeV.303815.Sherpa_CT10_VV_muvvv_5000MT | 50000 | 134202968570.0 | 3.7257e-10  | 1.0 | 1.0 | Undefined  | 1.0 | 0.0 | 
| 304933 | mc15_13TeV.304933.Sherpa_CT10_VV_evtauv_0M150 | 250000 | 136.76 | 1.828  | 1.0 | 1.0 | Undefined  | 1.0 | 1.828 | 
| 304934 | mc15_13TeV.304934.Sherpa_CT10_VV_evtauv_150M500 | 150000 | 328.54 | 0.45656  | 1.0 | 1.0 | Undefined  | 1.0 | 0.45656 | 
| 304935 | mc15_13TeV.304935.Sherpa_CT10_VV_evtauv_500M1000 | 150000 | 9510.52 | 0.015772  | 1.0 | 1.0 | Undefined  | 1.0 | 0.015772 | 
| 304936 | mc15_13TeV.304936.Sherpa_CT10_VV_evtauv_1000M2000 | 150000 | 140069.1 | 0.0010709  | 1.0 | 1.0 | Undefined  | 1.0 | 0.0010709 | 
| 304937 | mc15_13TeV.304937.Sherpa_CT10_VV_evtauv_2000M3000 | 150000 | 5548978.99 | 2.7032e-05  | 1.0 | 1.0 | Undefined  | 1.0 | 2.7032e-05 | 
| 304938 | mc15_13TeV.304938.Sherpa_CT10_VV_evtauv_3000M4000 | 150000 | 109745390.69 | 1.3668e-06  | 1.0 | 1.0 | Undefined  | 1.0 | 1.367e-06 | 
| 304939 | mc15_13TeV.304939.Sherpa_CT10_VV_evtauv_4000M5000 | 150000 | 1802689612.9 | 8.3209e-08  | 1.0 | 1.0 | Undefined  | 1.0 | 8.3e-08 | 
| 304941 | mc15_13TeV.304941.Sherpa_CT10_VV_muvtauv_0M150 | 250000 | 136.36 | 1.8334  | 1.0 | 1.0 | Undefined  | 1.0 | 1.8334 | 
| 304942 | mc15_13TeV.304942.Sherpa_CT10_VV_muvtauv_150M500 | 150000 | 329.09 | 0.4558  | 1.0 | 1.0 | Undefined  | 1.0 | 0.4558 | 
| 304943 | mc15_13TeV.304943.Sherpa_CT10_VV_muvtauv_500M1000 | 150000 | 9528.04 | 0.015743  | 1.0 | 1.0 | Undefined  | 1.0 | 0.015743 | 
| 304944 | mc15_13TeV.304944.Sherpa_CT10_VV_muvtauv_1000M2000 | 150000 | 140291.81 | 0.0010692  | 1.0 | 1.0 | Undefined  | 1.0 | 0.0010692 | 
| 304945 | mc15_13TeV.304945.Sherpa_CT10_VV_muvtauv_2000M3000 | 150000 | 5527712.26 | 2.7136e-05  | 1.0 | 1.0 | Undefined  | 1.0 | 2.7136e-05 | 
| 304946 | mc15_13TeV.304946.Sherpa_CT10_VV_muvtauv_3000M4000 | 150000 | 110019069.97 | 1.3634e-06  | 1.0 | 1.0 | Undefined  | 1.0 | 1.363e-06 | 
| 304947 | mc15_13TeV.304947.Sherpa_CT10_VV_muvtauv_4000M5000 | 150000 | 1798819974.1 | 8.3388e-08  | 1.0 | 1.0 | Undefined  | 1.0 | 8.3e-08 | 
| 304949 | mc15_13TeV.304949.Sherpa_CT10_VV_tauvtauv_0M150 | 250000 | 203.48 | 1.2286  | 1.0 | 1.0 | Undefined  | 1.0 | 1.2286 | 
| 304950 | mc15_13TeV.304950.Sherpa_CT10_VV_tauvtauv_150M500 | 150000 | 655.57 | 0.22881  | 1.0 | 1.0 | Undefined  | 1.0 | 0.22881 | 
| 304951 | mc15_13TeV.304951.Sherpa_CT10_VV_tauvtauv_500M1000 | 150000 | 18868.64 | 0.0079497  | 1.0 | 1.0 | Undefined  | 1.0 | 0.0079497 | 
| 304952 | mc15_13TeV.304952.Sherpa_CT10_VV_tauvtauv_1000M2000 | 150000 | 276808.95 | 0.00054189  | 1.0 | 1.0 | Undefined  | 1.0 | 0.00054189 | 
| 304953 | mc15_13TeV.304953.Sherpa_CT10_VV_tauvtauv_2000M3000 | 150000 | 10984182.78 | 1.3656e-05  | 1.0 | 1.0 | Undefined  | 1.0 | 1.3656e-05 | 
| 304954 | mc15_13TeV.304954.Sherpa_CT10_VV_tauvtauv_3000M4000 | 150000 | 216241152.13 | 6.9367e-07  | 1.0 | 1.0 | Undefined  | 1.0 | 6.94e-07 | 
| 304955 | mc15_13TeV.304955.Sherpa_CT10_VV_tauvtauv_4000M5000 | 150000 | 3482298316.89 | 4.3075e-08  | 1.0 | 1.0 | Undefined  | 1.0 | 4.3e-08 | 
